typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","272793.75","false","8","kg","272793.75","false","272793.75","false","0","false","989398.27","876730.52","989398.27","0","false","true",
"C","M","20220201","2022","2","202202","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","204824.36","false","8","kg","204824.36","false","204824.36","false","0","false","886872.53","814721.84","886872.53","0","false","true",
"C","M","20220301","2022","3","202203","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","223010.41","false","8","kg","223010.41","false","223010.41","false","0","false","1182057.88","1094291.66","1182057.88","0","false","true",
"C","M","20220401","2022","4","202204","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","506815.28","false","8","kg","506815.28","false","506815.28","false","0","false","1808429.9","1630899.58","1808429.9","0","false","true",
"C","M","20220501","2022","5","202205","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240564.92","false","8","kg","240564.92","false","240564.92","false","0","false","1273917.41","1142961.39","1273917.41","0","false","true",
"C","M","20220601","2022","6","202206","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","352098.98","false","8","kg","352098.98","false","352098.98","false","0","false","1949681.77","1765777.11","1949681.77","0","false","true",
"C","M","20220701","2022","7","202207","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","377970.5","false","8","kg","377970.5","false","377970.5","false","0","false","1339881.7","1179237.12","1339881.7","0","false","true",
"C","M","20220801","2022","8","202208","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","410239.16","false","8","kg","410239.16","false","410239.16","false","0","false","2060962.66","1845827.11","2060962.66","0","false","true",
"C","M","20220901","2022","9","202209","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","245239.01","false","8","kg","245239.01","false","245239.01","false","0","false","1227973.95","1076681.82","1227973.95","0","false","true",
"C","M","20221001","2022","10","202210","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","158888.76","false","8","kg","158888.76","false","158888.76","false","0","false","946009.81","851543.54","946009.81","0","false","true",
"C","M","20221101","2022","11","202211","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","164915.67","false","8","kg","164915.67","false","164915.67","false","0","false","921888.29","841283.25","921888.29","0","false","true",
"C","M","20221201","2022","12","202212","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246938.68","false","8","kg","246938.68","false","246938.68","false","0","false","1269058.38","1146507.85","1269058.38","0","false","true",
