typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20200101","2020","1","202001","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","399912.18","false","8","kg","399912.18","false","399912.18","false","0","false","1230614.75","1177970.18","1230614.75","0","false","true",
"C","M","20200201","2020","2","202002","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","279486.19","false","8","kg","279486.19","false","279486.19","false","0","false","713623.31","677791.6","713623.31","0","false","true",
"C","M","20200301","2020","3","202003","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","359037.66","false","8","kg","359037.66","false","359037.66","false","0","false","1237259.39","1180856.29","1237259.39","0","false","true",
"C","M","20200401","2020","4","202004","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300110.62","false","8","kg","300110.62","false","300110.62","false","0","false","1040486.13","995836.69","1040486.13","0","false","true",
"C","M","20200501","2020","5","202005","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","179703.6","false","8","kg","179703.6","false","179703.6","false","0","false","665365.74","625827.07","665365.74","0","false","true",
"C","M","20200601","2020","6","202006","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30779.6","false","8","kg","30779.6","false","30779.6","false","0","false","165350.99","155660.36","165350.99","0","false","true",
"C","M","20200701","2020","7","202007","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130600.67","false","8","kg","130600.67","false","130600.67","false","0","false","575920.69","554925.51","575920.69","0","false","true",
"C","M","20200801","2020","8","202008","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","170215","false","8","kg","170215","false","170215","false","0","false","817100.3","785982.35","817100.3","0","false","true",
"C","M","20200901","2020","9","202009","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","326522.61","false","8","kg","326522.61","false","326522.61","false","0","false","1288341.44","1237537.32","1288341.44","0","false","true",
"C","M","20201001","2020","10","202010","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145682.61","false","8","kg","145682.61","false","145682.61","false","0","false","790191.32","763055.5","790191.32","0","false","true",
"C","M","20201101","2020","11","202011","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","232688.57","false","8","kg","232688.57","false","232688.57","false","0","false","1053074.25","1000649.4","1053074.25","0","false","true",
"C","M","20201201","2020","12","202012","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","260605.4","false","8","kg","260605.4","false","260605.4","false","0","false","903272.45","860291.5","903272.45","0","false","true",
