"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","012","DZA","Algeria","180631","000","WLD","World",2016,"Gross Exports",333.102
"H4","024","AGO","Angola","180631","000","WLD","World",2016,"Gross Exports",2.89062
"H4","031","AZE","Azerbaijan","180631","000","WLD","World",2016,"Gross Exports",10.797
"H4","032","ARG","Argentina","180631","000","WLD","World",2016,"Gross Exports",656.73652
"H4","036","AUS","Australia","180631","000","WLD","World",2016,"Gross Exports",47082.484
"H4","040","AUT","Austria","180631","000","WLD","World",2016,"Gross Exports",129161.989960171
"H4","048","BHR","Bahrain","180631","000","WLD","World",2016,"Gross Exports",185.4902202908
"H4","051","ARM","Armenia","180631","000","WLD","World",2016,"Gross Exports",168.393
"H4","056","BEL","Belgium","180631","000","WLD","World",2016,"Gross Exports",103515.864761724
"H4","068","BOL","Bolivia","180631","000","WLD","World",2016,"Gross Exports",15.57083
"H4","070","BIH","Bosnia Herzg","180631","000","WLD","World",2016,"Gross Exports",28.469
"H4","072","BWA","Botswana","180631","000","WLD","World",2016,"Gross Exports",0.991
"H4","076","BRA","Brazil","180631","000","WLD","World",2016,"Gross Exports",6339.825
"H4","084","BLZ","Belize","180631","000","WLD","World",2016,"Gross Exports",0.053
"H4","096","BRN","Brunei Darsm","180631","000","WLD","World",2016,"Gross Exports",0.36
"H4","097","EUN","European Union","180631","000","WLD","World",2016,"Gross Exports",724386.542977
"H4","100","BGR","Bulgaria","180631","000","WLD","World",2016,"Gross Exports",23192.0725802438
"H4","112","BLR","Belarus","180631","000","WLD","World",2016,"Gross Exports",8862
"H4","120","CMR","Cameroon","180631","000","WLD","World",2016,"Gross Exports",1237.415
"H4","124","CAN","Canada","180631","000","WLD","World",2016,"Gross Exports",196440.860827484
"H4","144","LKA","Sri Lanka","180631","000","WLD","World",2016,"Gross Exports",1
"H4","152","CHL","Chile","180631","000","WLD","World",2016,"Gross Exports",1093.46822670795
"H4","156","CHN","China","180631","000","WLD","World",2016,"Gross Exports",41934.197
"H4","170","COL","Colombia","180631","000","WLD","World",2016,"Gross Exports",3190.007
"H4","178","COG","Congo","180631","000","WLD","World",2016,"Gross Exports",5.40335469518
"H4","188","CRI","Costa Rica","180631","000","WLD","World",2016,"Gross Exports",1405.49409
"H4","191","HRV","Croatia","180631","000","WLD","World",2016,"Gross Exports",34600.32
"H4","203","CZE","Czech Rep","180631","000","WLD","World",2016,"Gross Exports",65343.803
"H4","208","DNK","Denmark","180631","000","WLD","World",2016,"Gross Exports",33011.5130747536
"H4","214","DOM","Dominican Rp","180631","000","WLD","World",2016,"Gross Exports",230.150478307366
"H4","218","ECU","Ecuador","180631","000","WLD","World",2016,"Gross Exports",1684.428
"H4","222","SLV","El Salvador","180631","000","WLD","World",2016,"Gross Exports",43.59103
"H4","233","EST","Estonia","180631","000","WLD","World",2016,"Gross Exports",1279.54652927258
"H4","246","FIN","Finland","180631","000","WLD","World",2016,"Gross Exports",6404.252
"H4","251","FRA","France+Monac","180631","000","WLD","World",2016,"Gross Exports",114936.616
"H4","258","PYF","Fr.Polynesia","180631","000","WLD","World",2016,"Gross Exports",37.4397416423
"H4","268","GEO","Georgia","180631","000","WLD","World",2016,"Gross Exports",92.52559
"H4","275","PSE","Occ.Pal.Terr","180631","000","WLD","World",2016,"Gross Exports",4976.567
"H4","276","DEU","Germany","180631","000","WLD","World",2016,"Gross Exports",1092441.17982072
"H4","288","GHA","Ghana","180631","000","WLD","World",2016,"Gross Exports",824.921
"H4","300","GRC","Greece","180631","000","WLD","World",2016,"Gross Exports",2884.477
"H4","320","GTM","Guatemala","180631","000","WLD","World",2016,"Gross Exports",146.054
"H4","344","HKG","Hong Kong","180631","000","WLD","World",2016,"Gross Exports",16508.558122707
"H4","348","HUN","Hungary","180631","000","WLD","World",2016,"Gross Exports",42202.733
"H4","352","ISL","Iceland","180631","000","WLD","World",2016,"Gross Exports",297.718
"H4","360","IDN","Indonesia","180631","000","WLD","World",2016,"Gross Exports",2434.248
"H4","364","IRN","Iran-Islam.R","180631","000","WLD","World",2016,"Gross Exports",17399.114
"H4","372","IRL","Ireland","180631","000","WLD","World",2016,"Gross Exports",34173.672013593
"H4","376","ISR","Israel","180631","000","WLD","World",2016,"Gross Exports",804
"H4","380","ITA","Italy","180631","000","WLD","World",2016,"Gross Exports",96055.6532419301
"H4","388","JAM","Jamaica","180631","000","WLD","World",2016,"Gross Exports",2.515
"H4","392","JPN","Japan","180631","000","WLD","World",2016,"Gross Exports",25562.726
"H4","398","KAZ","Kazakhstan","180631","000","WLD","World",2016,"Gross Exports",1504.829
"H4","400","JOR","Jordan","180631","000","WLD","World",2016,"Gross Exports",772.648
"H4","404","KEN","Kenya","180631","000","WLD","World",2016,"Gross Exports",4.64316
"H4","410","KOR","Korea Rep.","180631","000","WLD","World",2016,"Gross Exports",6485.451
"H4","414","KWT","Kuwait","180631","000","WLD","World",2016,"Gross Exports",1272.66070860936
"H4","417","KGZ","Kyrgyzstan","180631","000","WLD","World",2016,"Gross Exports",3.594
"H4","422","LBN","Lebanon","180631","000","WLD","World",2016,"Gross Exports",17744.69
"H4","426","LSO","Lesotho","180631","000","WLD","World",2016,"Gross Exports",0.617073
"H4","428","LVA","Latvia","180631","000","WLD","World",2016,"Gross Exports",2641.268694
"H4","440","LTU","Lithuania","180631","000","WLD","World",2016,"Gross Exports",46073.04
"H4","442","LUX","Luxemberg","180631","000","WLD","World",2016,"Gross Exports",1698.614
"H4","446","MAC","Macau","180631","000","WLD","World",2016,"Gross Exports",3.911
"H4","450","MDG","Madagascar","180631","000","WLD","World",2016,"Gross Exports",13.02719
"H4","458","MYS","Malaysia","180631","000","WLD","World",2016,"Gross Exports",38670.014
"H4","480","MUS","Mauritius","180631","000","WLD","World",2016,"Gross Exports",93.6729637247
"H4","484","MEX","Mexico","180631","000","WLD","World",2016,"Gross Exports",18107.86
"H4","490","OAS","Asia Othr.ns","180631","000","WLD","World",2016,"Gross Exports",3623.739
"H4","496","MNG","Mongolia","180631","000","WLD","World",2016,"Gross Exports",6.665
"H4","498","MDA","Rep.Moldova","180631","000","WLD","World",2016,"Gross Exports",227.348
"H4","504","MAR","Morocco","180631","000","WLD","World",2016,"Gross Exports",195.243
"H4","512","OMN","Oman","180631","000","WLD","World",2016,"Gross Exports",73.895962
"H4","516","NAM","Namibia","180631","000","WLD","World",2016,"Gross Exports",2.151
"H4","528","NLD","Netherlands","180631","000","WLD","World",2016,"Gross Exports",770532.753226054
"H4","554","NZL","New Zealand","180631","000","WLD","World",2016,"Gross Exports",21850.6426249051
"H4","558","NIC","Nicaragua","180631","000","WLD","World",2016,"Gross Exports",12.3491
"H4","579","NOR","Norway,Sb,JM","180631","000","WLD","World",2016,"Gross Exports",517.683
"H4","591","PAN","Panama","180631","000","WLD","World",2016,"Gross Exports",13743.896
"H4","600","PRY","Paraguay","180631","000","WLD","World",2016,"Gross Exports",1.601
"H4","604","PER","Peru","180631","000","WLD","World",2016,"Gross Exports",491.74115
"H4","616","POL","Poland","180631","000","WLD","World",2016,"Gross Exports",147116.303
