"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","012","DZA","Algeria","180631","000","WLD","World",2014,"Gross Exports",0.416
"H4","032","ARG","Argentina","180631","000","WLD","World",2014,"Gross Exports",2328.13898
"H4","036","AUS","Australia","180631","000","WLD","World",2014,"Gross Exports",60549.944
"H4","040","AUT","Austria","180631","000","WLD","World",2014,"Gross Exports",180032.249165022
"H4","048","BHR","Bahrain","180631","000","WLD","World",2014,"Gross Exports",316.804
"H4","051","ARM","Armenia","180631","000","WLD","World",2014,"Gross Exports",18.272
"H4","056","BEL","Belgium","180631","000","WLD","World",2014,"Gross Exports",99166.138495599
"H4","068","BOL","Bolivia","180631","000","WLD","World",2014,"Gross Exports",6.90565
"H4","070","BIH","Bosnia Herzg","180631","000","WLD","World",2014,"Gross Exports",68.536
"H4","072","BWA","Botswana","180631","000","WLD","World",2014,"Gross Exports",0.0709116438
"H4","076","BRA","Brazil","180631","000","WLD","World",2014,"Gross Exports",4817.296
"H4","084","BLZ","Belize","180631","000","WLD","World",2014,"Gross Exports",0.303
"H4","096","BRN","Brunei Darsm","180631","000","WLD","World",2014,"Gross Exports",6.137
"H4","097","EUN","European Union","180631","000","WLD","World",2014,"Gross Exports",860732.468556
"H4","100","BGR","Bulgaria","180631","000","WLD","World",2014,"Gross Exports",23490.268
"H4","112","BLR","Belarus","180631","000","WLD","World",2014,"Gross Exports",12425
"H4","120","CMR","Cameroon","180631","000","WLD","World",2014,"Gross Exports",3676.1
"H4","124","CAN","Canada","180631","000","WLD","World",2014,"Gross Exports",124125.171
"H4","144","LKA","Sri Lanka","180631","000","WLD","World",2014,"Gross Exports",2.149
"H4","152","CHL","Chile","180631","000","WLD","World",2014,"Gross Exports",1667.49144
"H4","156","CHN","China","180631","000","WLD","World",2014,"Gross Exports",31688.686
"H4","170","COL","Colombia","180631","000","WLD","World",2014,"Gross Exports",3864.655
"H4","188","CRI","Costa Rica","180631","000","WLD","World",2014,"Gross Exports",860.932
"H4","191","HRV","Croatia","180631","000","WLD","World",2014,"Gross Exports",17432.655
"H4","203","CZE","Czech Rep","180631","000","WLD","World",2014,"Gross Exports",56862.807
"H4","208","DNK","Denmark","180631","000","WLD","World",2014,"Gross Exports",36151.937
"H4","214","DOM","Dominican Rp","180631","000","WLD","World",2014,"Gross Exports",372.826682865738
"H4","218","ECU","Ecuador","180631","000","WLD","World",2014,"Gross Exports",444.331
"H4","222","SLV","El Salvador","180631","000","WLD","World",2014,"Gross Exports",33.68839
"H4","233","EST","Estonia","180631","000","WLD","World",2014,"Gross Exports",1815.487
"H4","246","FIN","Finland","180631","000","WLD","World",2014,"Gross Exports",7922.887
"H4","251","FRA","France+Monac","180631","000","WLD","World",2014,"Gross Exports",117135.058
"H4","258","PYF","Fr.Polynesia","180631","000","WLD","World",2014,"Gross Exports",43.353
"H4","268","GEO","Georgia","180631","000","WLD","World",2014,"Gross Exports",113.62939
"H4","276","DEU","Germany","180631","000","WLD","World",2014,"Gross Exports",1176621.86695957
"H4","288","GHA","Ghana","180631","000","WLD","World",2014,"Gross Exports",43.095401776
"H4","300","GRC","Greece","180631","000","WLD","World",2014,"Gross Exports",3178.273
"H4","308","GRD","Grenada","180631","000","WLD","World",2014,"Gross Exports",2.6074048
"H4","320","GTM","Guatemala","180631","000","WLD","World",2014,"Gross Exports",69.532
"H4","344","HKG","Hong Kong","180631","000","WLD","World",2014,"Gross Exports",17704.535
"H4","348","HUN","Hungary","180631","000","WLD","World",2014,"Gross Exports",49126.385
"H4","352","ISL","Iceland","180631","000","WLD","World",2014,"Gross Exports",249.511
"H4","360","IDN","Indonesia","180631","000","WLD","World",2014,"Gross Exports",2549.016
"H4","364","IRN","Iran-Islam.R","180631","000","WLD","World",2014,"Gross Exports",1274.72582
"H4","372","IRL","Ireland","180631","000","WLD","World",2014,"Gross Exports",23262.299611186
"H4","376","ISR","Israel","180631","000","WLD","World",2014,"Gross Exports",422
"H4","380","ITA","Italy","180631","000","WLD","World",2014,"Gross Exports",130317.673
"H4","388","JAM","Jamaica","180631","000","WLD","World",2014,"Gross Exports",0.02039119267808
"H4","392","JPN","Japan","180631","000","WLD","World",2014,"Gross Exports",23637.793
"H4","398","KAZ","Kazakhstan","180631","000","WLD","World",2014,"Gross Exports",4042.464
"H4","400","JOR","Jordan","180631","000","WLD","World",2014,"Gross Exports",531.475
"H4","410","KOR","Korea Rep.","180631","000","WLD","World",2014,"Gross Exports",4297.175
"H4","414","KWT","Kuwait","180631","000","WLD","World",2014,"Gross Exports",519.436
