"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","450","MDG","Madagascar","180631","000","WLD","World",2013,"Gross Exports",21.119399
"H4","458","MYS","Malaysia","180631","000","WLD","World",2013,"Gross Exports",74691.772
"H4","470","MLT","Malta","180631","000","WLD","World",2013,"Gross Exports",1614.751
"H4","480","MUS","Mauritius","180631","000","WLD","World",2013,"Gross Exports",43.47
"H4","484","MEX","Mexico","180631","000","WLD","World",2013,"Gross Exports",28178.268
"H4","490","OAS","Asia Othr.ns","180631","000","WLD","World",2013,"Gross Exports",1721.481
"H4","496","MNG","Mongolia","180631","000","WLD","World",2013,"Gross Exports",0.913
"H4","499","MNT","Montenegro","180631","000","WLD","World",2013,"Gross Exports",4261.141
"H4","512","OMN","Oman","180631","000","WLD","World",2013,"Gross Exports",80.564
"H4","516","NAM","Namibia","180631","000","WLD","World",2013,"Gross Exports",2947.602
"H4","524","NPL","Nepal","180631","000","WLD","World",2013,"Gross Exports",0.134
"H4","528","NLD","Netherlands","180631","000","WLD","World",2013,"Gross Exports",763996.911594475
"H4","554","NZL","New Zealand","180631","000","WLD","World",2013,"Gross Exports",11735.5931210711
"H4","579","NOR","Norway,Sb,JM","180631","000","WLD","World",2013,"Gross Exports",1071.878
"H4","591","PAN","Panama","180631","000","WLD","World",2013,"Gross Exports",8101.233
"H4","604","PER","Peru","180631","000","WLD","World",2013,"Gross Exports",1352.65046
"H4","616","POL","Poland","180631","000","WLD","World",2013,"Gross Exports",128399.916
"H4","620","PRT","Portugal","180631","000","WLD","World",2013,"Gross Exports",2393.108
"H4","642","ROM","Romania","180631","000","WLD","World",2013,"Gross Exports",4373.045
"H4","643","RUS","Russian Fed","180631","000","WLD","World",2013,"Gross Exports",202959.299
"H4","682","SAU","Saudi Arabia","180631","000","WLD","World",2013,"Gross Exports",1242.935
"H4","688","SER","Yugoslavia","180631","000","WLD","World",2013,"Gross Exports",6338.039
"H4","699","IND","India","180631","000","WLD","World",2013,"Gross Exports",758.262
"H4","702","SGP","Singapore","180631","000","WLD","World",2013,"Gross Exports",45581.2894326199
"H4","703","SVK","Slovakia","180631","000","WLD","World",2013,"Gross Exports",45918.617356
"H4","704","VNM","Viet Nam","180631","000","WLD","World",2013,"Gross Exports",123.569
"H4","705","SVN","Slovenia","180631","000","WLD","World",2013,"Gross Exports",2931.067
"H4","710","ZAF","South Africa","180631","000","WLD","World",2013,"Gross Exports",12723.000141
"H4","716","ZWE","Zimbabwe","180631","000","WLD","World",2013,"Gross Exports",454.36088
"H4","724","ESP","Spain","180631","000","WLD","World",2013,"Gross Exports",58144.8352979571
"H4","748","SWZ","Swaziland","180631","000","WLD","World",2013,"Gross Exports",143.250207937449
"H4","752","SWE","Sweden","180631","000","WLD","World",2013,"Gross Exports",48106.10845404
"H4","757","CHE","Switz.Liecht","180631","000","WLD","World",2013,"Gross Exports",47484.4283087997
"H4","764","THA","Thailand","180631","000","WLD","World",2013,"Gross Exports",896.303
"H4","784","ARE","Untd Arab Em","180631","000","WLD","World",2013,"Gross Exports",251608.077435313
"H4","788","TUN","Tunisia","180631","000","WLD","World",2013,"Gross Exports",946.332
"H4","792","TUR","Turkey","180631","000","WLD","World",2013,"Gross Exports",62610.131
"H4","800","UGA","Uganda","180631","000","WLD","World",2013,"Gross Exports",117.278
"H4","807","MKD","TFYR Macedna","180631","000","WLD","World",2013,"Gross Exports",96.244
"H4","826","GBR","Untd.Kingdom","180631","000","WLD","World",2013,"Gross Exports",82146.54
"H4","834","TZA","Tanzania","180631","000","WLD","World",2013,"Gross Exports",105.59
"H4","842","USA","USA,PR,USVI","180631","000","WLD","World",2013,"Gross Exports",247837.222
"H4","858","URY","Uruguay","180631","000","WLD","World",2013,"Gross Exports",8.725
"H4","894","ZMB","Zambia","180631","000","WLD","World",2013,"Gross Exports",28.434132
