"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","388","JAM","Jamaica","180632","000","WLD","World",2019,"Gross Exports",16.7447939013647
"H4","392","JPN","Japan","180632","000","WLD","World",2019,"Gross Exports",42344.8797981
"H4","398","KAZ","Kazakhstan","180632","000","WLD","World",2019,"Gross Exports",7730.08215
"H4","400","JOR","Jordan","180632","000","WLD","World",2019,"Gross Exports",265.76061919
"H4","404","KEN","Kenya","180632","000","WLD","World",2019,"Gross Exports",677.48414
"H4","410","KOR","Korea Rep.","180632","000","WLD","World",2019,"Gross Exports",5058.848
"H4","414","KWT","Kuwait","180632","000","WLD","World",2019,"Gross Exports",204.962
"H4","417","KGZ","Kyrgyzstan","180632","000","WLD","World",2019,"Gross Exports",0.311
"H4","422","LBN","Lebanon","180632","000","WLD","World",2019,"Gross Exports",252.48162
"H4","428","LVA","Latvia","180632","000","WLD","World",2019,"Gross Exports",6148.792109
"H4","440","LTU","Lithuania","180632","000","WLD","World",2019,"Gross Exports",28780.608
"H4","442","LUX","Luxemberg","180632","000","WLD","World",2019,"Gross Exports",187.739410595016
"H4","446","MAC","Macau","180632","000","WLD","World",2019,"Gross Exports",6.269274466
"H4","450","MDG","Madagascar","180632","000","WLD","World",2019,"Gross Exports",1462.095224
"H4","458","MYS","Malaysia","180632","000","WLD","World",2019,"Gross Exports",67057.208802636
"H4","466","MLI","Mali","180632","000","WLD","World",2019,"Gross Exports",14.94733
"H4","470","MLT","Malta","180632","000","WLD","World",2019,"Gross Exports",0.28416644716
"H4","484","MEX","Mexico","180632","000","WLD","World",2019,"Gross Exports",120430.716
"H4","490","OAS","Asia Othr.ns","180632","000","WLD","World",2019,"Gross Exports",1376.49159
"H4","496","MNG","Mongolia","180632","000","WLD","World",2019,"Gross Exports",4.35504
"H4","498","MDA","Rep.Moldova","180632","000","WLD","World",2019,"Gross Exports",364.731
"H4","499","MNT","Montenegro","180632","000","WLD","World",2019,"Gross Exports",470.385197642359
"H4","504","MAR","Morocco","180632","000","WLD","World",2019,"Gross Exports",1149.51614937176
"H4","508","MOZ","Mozambique","180632","000","WLD","World",2019,"Gross Exports",2.06068
"H4","512","OMN","Oman","180632","000","WLD","World",2019,"Gross Exports",3911.700558
"H4","516","NAM","Namibia","180632","000","WLD","World",2019,"Gross Exports",57.625746
"H4","528","NLD","Netherlands","180632","000","WLD","World",2019,"Gross Exports",81704.260792791
"H4","531","CUW","","180632","000","WLD","World",2019,"Gross Exports",0.391059
"H4","554","NZL","New Zealand","180632","000","WLD","World",2019,"Gross Exports",30717.723547
"H4","558","NIC","Nicaragua","180632","000","WLD","World",2019,"Gross Exports",3.27306
"H4","579","NOR","Norway,Sb,JM","180632","000","WLD","World",2019,"Gross Exports",9644.78785532312
"H4","591","PAN","Panama","180632","000","WLD","World",2019,"Gross Exports",3243.207
"H4","598","PNG","Papua N.Guin","180632","000","WLD","World",2019,"Gross Exports",8.651386
"H4","604","PER","Peru","180632","000","WLD","World",2019,"Gross Exports",2638.33959
"H4","608","PHL","Philippines","180632","000","WLD","World",2019,"Gross Exports",160.845
"H4","616","POL","Poland","180632","000","WLD","World",2019,"Gross Exports",247825.998
"H4","620","PRT","Portugal","180632","000","WLD","World",2019,"Gross Exports",8132.819233476
"H4","642","ROM","Romania","180632","000","WLD","World",2019,"Gross Exports",19726.11489
"H4","643","RUS","Russian Fed","180632","000","WLD","World",2019,"Gross Exports",58806.78868
"H4","646","RWA","Rwanda","180632","000","WLD","World",2019,"Gross Exports",7.47569
"H4","662","LCA","St.Lucia","180632","000","WLD","World",2019,"Gross Exports",0.15093
"H4","682","SAU","Saudi Arabia","180632","000","WLD","World",2019,"Gross Exports",1.920267
"H4","686","SEN","Senegal","180632","000","WLD","World",2019,"Gross Exports",287.998828
"H4","688","SER","Yugoslavia","180632","000","WLD","World",2019,"Gross Exports",20864.469
"H4","699","IND","India","180632","000","WLD","World",2019,"Gross Exports",11573.6332964728
"H4","702","SGP","Singapore","180632","000","WLD","World",2019,"Gross Exports",44751.4592290901
"H4","703","SVK","Slovakia","180632","000","WLD","World",2019,"Gross Exports",38625.617591
"H4","704","VNM","Viet Nam","180632","000","WLD","World",2019,"Gross Exports",7104.53035
"H4","705","SVN","Slovenia","180632","000","WLD","World",2019,"Gross Exports",3458.1804
"H4","710","ZAF","South Africa","180632","000","WLD","World",2019,"Gross Exports",8660.18326739226
"H4","724","ESP","Spain","180632","000","WLD","World",2019,"Gross Exports",140382.357382
"H4","748","SWZ","Swaziland","180632","000","WLD","World",2019,"Gross Exports",1.05276
"H4","752","SWE","Sweden","180632","000","WLD","World",2019,"Gross Exports",58011.6059298
"H4","757","CHE","Switz.Liecht","180632","000","WLD","World",2019,"Gross Exports",455626.210543533
"H4","762","TJK","Tajikistan","180632","000","WLD","World",2019,"Gross Exports",1.254
"H4","764","THA","Thailand","180632","000","WLD","World",2019,"Gross Exports",5116.689775
"H4","768","TGO","Togo","180632","000","WLD","World",2019,"Gross Exports",78.145883
"H4","780","TTO","Trinidad Tbg","180632","000","WLD","World",2019,"Gross Exports",0.6949706394
"H4","784","ARE","Untd Arab Em","180632","000","WLD","World",2019,"Gross Exports",136637.228510024
"H4","788","TUN","Tunisia","180632","000","WLD","World",2019,"Gross Exports",14253.8999652964
"H4","792","TUR","Turkey","180632","000","WLD","World",2019,"Gross Exports",76879.43
"H4","800","UGA","Uganda","180632","000","WLD","World",2019,"Gross Exports",12.62129
"H4","804","UKR","Ukraine","180632","000","WLD","World",2019,"Gross Exports",44719.39172
"H4","807","MKD","TFYR Macedna","180632","000","WLD","World",2019,"Gross Exports",672.77378
"H4","818","EGY","Egypt","180632","000","WLD","World",2019,"Gross Exports",111581.770665
"H4","826","GBR","Untd.Kingdom","180632","000","WLD","World",2019,"Gross Exports",161185.6304023
"H4","842","USA","USA,PR,USVI","180632","000","WLD","World",2019,"Gross Exports",158453.309
"H4","854","BFA","Burkina Faso","180632","000","WLD","World",2019,"Gross Exports",1.74892037236
"H4","858","URY","Uruguay","180632","000","WLD","World",2019,"Gross Exports",0.761
"H4","860","UZB","Uzbekistan","180632","000","WLD","World",2019,"Gross Exports",550.34199
"H4","894","ZMB","Zambia","180632","000","WLD","World",2019,"Gross Exports",13.954823
