"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","008","ALB","Albania","180632","000","WLD","World",2013,"Gross Exports",36.65
"H4","012","DZA","Algeria","180632","000","WLD","World",2013,"Gross Exports",4.054
"H4","031","AZE","Azerbaijan","180632","000","WLD","World",2013,"Gross Exports",27.846
"H4","032","ARG","Argentina","180632","000","WLD","World",2013,"Gross Exports",8604.953
"H4","036","AUS","Australia","180632","000","WLD","World",2013,"Gross Exports",21293.367
"H4","040","AUT","Austria","180632","000","WLD","World",2013,"Gross Exports",171258.662116356
"H4","048","BHR","Bahrain","180632","000","WLD","World",2013,"Gross Exports",67.039
"H4","051","ARM","Armenia","180632","000","WLD","World",2013,"Gross Exports",60.215
"H4","056","BEL","Belgium","180632","000","WLD","World",2013,"Gross Exports",279982.381839793
"H4","068","BOL","Bolivia","180632","000","WLD","World",2013,"Gross Exports",49.70664
"H4","070","BIH","Bosnia Herzg","180632","000","WLD","World",2013,"Gross Exports",5269.47
"H4","076","BRA","Brazil","180632","000","WLD","World",2013,"Gross Exports",29265.38
"H4","096","BRN","Brunei Darsm","180632","000","WLD","World",2013,"Gross Exports",0.64
"H4","097","EUN","European Union","180632","000","WLD","World",2013,"Gross Exports",591560.92082
"H4","100","BGR","Bulgaria","180632","000","WLD","World",2013,"Gross Exports",35804.927
"H4","112","BLR","Belarus","180632","000","WLD","World",2013,"Gross Exports",12661.8
"H4","120","CMR","Cameroon","180632","000","WLD","World",2013,"Gross Exports",1346.599
"H4","124","CAN","Canada","180632","000","WLD","World",2013,"Gross Exports",142378.424
"H4","144","LKA","Sri Lanka","180632","000","WLD","World",2013,"Gross Exports",0.123
"H4","152","CHL","Chile","180632","000","WLD","World",2013,"Gross Exports",5874.52246
"H4","156","CHN","China","180632","000","WLD","World",2013,"Gross Exports",23046.873
"H4","170","COL","Colombia","180632","000","WLD","World",2013,"Gross Exports",7813.354
"H4","188","CRI","Costa Rica","180632","000","WLD","World",2013,"Gross Exports",1787.341
"H4","191","HRV","Croatia","180632","000","WLD","World",2013,"Gross Exports",25746.494
"H4","196","CYP","Cyprus","180632","000","WLD","World",2013,"Gross Exports",67.382067
"H4","203","CZE","Czech Rep","180632","000","WLD","World",2013,"Gross Exports",53750.172
"H4","208","DNK","Denmark","180632","000","WLD","World",2013,"Gross Exports",28481.349
"H4","214","DOM","Dominican Rp","180632","000","WLD","World",2013,"Gross Exports",943.15
"H4","218","ECU","Ecuador","180632","000","WLD","World",2013,"Gross Exports",830.054
"H4","222","SLV","El Salvador","180632","000","WLD","World",2013,"Gross Exports",1427.62132
"H4","233","EST","Estonia","180632","000","WLD","World",2013,"Gross Exports",2375.351
"H4","246","FIN","Finland","180632","000","WLD","World",2013,"Gross Exports",14302.815
"H4","251","FRA","France+Monac","180632","000","WLD","World",2013,"Gross Exports",201290.984
"H4","258","PYF","Fr.Polynesia","180632","000","WLD","World",2013,"Gross Exports",0.151
"H4","268","GEO","Georgia","180632","000","WLD","World",2013,"Gross Exports",15.94
"H4","276","DEU","Germany","180632","000","WLD","World",2013,"Gross Exports",1066774.96191699
"H4","288","GHA","Ghana","180632","000","WLD","World",2013,"Gross Exports",3.732
"H4","300","GRC","Greece","180632","000","WLD","World",2013,"Gross Exports",4400.345
"H4","320","GTM","Guatemala","180632","000","WLD","World",2013,"Gross Exports",211.419
"H4","344","HKG","Hong Kong","180632","000","WLD","World",2013,"Gross Exports",11123.572
"H4","348","HUN","Hungary","180632","000","WLD","World",2013,"Gross Exports",5175.818
"H4","352","ISL","Iceland","180632","000","WLD","World",2013,"Gross Exports",505.136
"H4","360","IDN","Indonesia","180632","000","WLD","World",2013,"Gross Exports",5401.876
"H4","372","IRL","Ireland","180632","000","WLD","World",2013,"Gross Exports",101892.03093498
"H4","376","ISR","Israel","180632","000","WLD","World",2013,"Gross Exports",544
"H4","380","ITA","Italy","180632","000","WLD","World",2013,"Gross Exports",71783.544
"H4","392","JPN","Japan","180632","000","WLD","World",2013,"Gross Exports",26074.738
"H4","398","KAZ","Kazakhstan","180632","000","WLD","World",2013,"Gross Exports",9195.342
"H4","400","JOR","Jordan","180632","000","WLD","World",2013,"Gross Exports",2451.484
