"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H5","020","AND","Andorra","180632","000","WLD","World",2021,"Gross Exports",5.204435
"H5","024","AGO","Angola","180632","000","WLD","World",2021,"Gross Exports",10.647489
"H5","031","AZE","Azerbaijan","180632","000","WLD","World",2021,"Gross Exports",6.98818
"H5","032","ARG","Argentina","180632","000","WLD","World",2021,"Gross Exports",7605.46188
"H5","036","AUS","Australia","180632","000","WLD","World",2021,"Gross Exports",29328.3543587979
"H5","040","AUT","Austria","180632","000","WLD","World",2021,"Gross Exports",199454.5902
"H5","048","BHR","Bahrain","180632","000","WLD","World",2021,"Gross Exports",409.783031
"H5","051","ARM","Armenia","180632","000","WLD","World",2021,"Gross Exports",497.84502
"H5","052","BRB","Barbados","180632","000","WLD","World",2021,"Gross Exports",49.972
"H5","056","BEL","Belgium","180632","000","WLD","World",2021,"Gross Exports",250972.94352
"H5","068","BOL","Bolivia","180632","000","WLD","World",2021,"Gross Exports",44.66521
"H5","070","BIH","Bosnia Herzg","180632","000","WLD","World",2021,"Gross Exports",4147.86386
"H5","072","BWA","Botswana","180632","000","WLD","World",2021,"Gross Exports",0.020289
"H5","076","BRA","Brazil","180632","000","WLD","World",2021,"Gross Exports",25672.575
"H5","084","BLZ","Belize","180632","000","WLD","World",2021,"Gross Exports",46.869045
"H5","096","BRN","Brunei Darsm","180632","000","WLD","World",2021,"Gross Exports",32.98057
"H5","097","EUN","European Union","180632","000","WLD","World",2021,"Gross Exports",1424689.104726
"H5","100","BGR","Bulgaria","180632","000","WLD","World",2021,"Gross Exports",90452.51260174
"H5","112","BLR","Belarus","180632","000","WLD","World",2021,"Gross Exports",26987.8
"H5","120","CMR","Cameroon","180632","000","WLD","World",2021,"Gross Exports",972.85462
"H5","124","CAN","Canada","180632","000","WLD","World",2021,"Gross Exports",260256.401285
"H5","132","CPV","Cape Verde","180632","000","WLD","World",2021,"Gross Exports",8.842896
"H5","144","LKA","Sri Lanka","180632","000","WLD","World",2021,"Gross Exports",35.23705767144
"H5","152","CHL","Chile","180632","000","WLD","World",2021,"Gross Exports",2920.794
"H5","156","CHN","China","180632","000","WLD","World",2021,"Gross Exports",33156.696
"H5","170","COL","Colombia","180632","000","WLD","World",2021,"Gross Exports",20339.62394
"H5","188","CRI","Costa Rica","180632","000","WLD","World",2021,"Gross Exports",1928.5048
"H5","191","HRV","Croatia","180632","000","WLD","World",2021,"Gross Exports",79520.486
"H5","196","CYP","Cyprus","180632","000","WLD","World",2021,"Gross Exports",45.113264
"H5","203","CZE","Czech Rep","180632","000","WLD","World",2021,"Gross Exports",62268.859
"H5","204","BEN","Benin","180632","000","WLD","World",2021,"Gross Exports",0.604035
"H5","208","DNK","Denmark","180632","000","WLD","World",2021,"Gross Exports",29559.531705
"H5","214","DOM","Dominican Rp","180632","000","WLD","World",2021,"Gross Exports",2808.306951
"H5","218","ECU","Ecuador","180632","000","WLD","World",2021,"Gross Exports",1339.090059
"H5","222","SLV","El Salvador","180632","000","WLD","World",2021,"Gross Exports",1644.0507
"H5","233","EST","Estonia","180632","000","WLD","World",2021,"Gross Exports",6234.04848
"H5","246","FIN","Finland","180632","000","WLD","World",2021,"Gross Exports",12897.4247102361
"H5","251","FRA","France+Monac","180632","000","WLD","World",2021,"Gross Exports",242476.163413
"H5","266","GAB","Gabon","180632","000","WLD","World",2021,"Gross Exports",10.512034
"H5","268","GEO","Georgia","180632","000","WLD","World",2021,"Gross Exports",381.38083
"H5","276","DEU","Germany","180632","000","WLD","World",2021,"Gross Exports",1515177.39313561
"H5","288","GHA","Ghana","180632","000","WLD","World",2021,"Gross Exports",131.997446
"H5","300","GRC","Greece","180632","000","WLD","World",2021,"Gross Exports",16226.862338
"H5","320","GTM","Guatemala","180632","000","WLD","World",2021,"Gross Exports",354.688
"H5","340","HND","Honduras","180632","000","WLD","World",2021,"Gross Exports",5.70276
"H5","344","HKG","Hong Kong","180632","000","WLD","World",2021,"Gross Exports",9630.19955624974
"H5","348","HUN","Hungary","180632","000","WLD","World",2021,"Gross Exports",46954.964
"H5","352","ISL","Iceland","180632","000","WLD","World",2021,"Gross Exports",742.4366538714
"H5","360","IDN","Indonesia","180632","000","WLD","World",2021,"Gross Exports",793.05747
"H5","372","IRL","Ireland","180632","000","WLD","World",2021,"Gross Exports",132346.195965
