"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H5","705","SVN","Slovenia","180631","000","WLD","World",2019,"Gross Exports",3317.74214
"H5","710","ZAF","South Africa","180631","000","WLD","World",2019,"Gross Exports",15542.1296695902
"H5","716","ZWE","Zimbabwe","180631","000","WLD","World",2019,"Gross Exports",23.33854
"H5","724","ESP","Spain","180631","000","WLD","World",2019,"Gross Exports",80867.841051
"H5","748","SWZ","Swaziland","180631","000","WLD","World",2019,"Gross Exports",2511.33602
"H5","752","SWE","Sweden","180631","000","WLD","World",2019,"Gross Exports",90929.8254282
"H5","757","CHE","Switz.Liecht","180631","000","WLD","World",2019,"Gross Exports",42604.7860731426
"H5","764","THA","Thailand","180631","000","WLD","World",2019,"Gross Exports",28150.599516
"H5","768","TGO","Togo","180631","000","WLD","World",2019,"Gross Exports",19.605203
"H5","784","ARE","Untd Arab Em","180631","000","WLD","World",2019,"Gross Exports",67429.0778510105
"H5","788","TUN","Tunisia","180631","000","WLD","World",2019,"Gross Exports",8636.15313880648
"H5","792","TUR","Turkey","180631","000","WLD","World",2019,"Gross Exports",104904.53
"H5","800","UGA","Uganda","180631","000","WLD","World",2019,"Gross Exports",22.29458
"H5","807","MKD","TFYR Macedna","180631","000","WLD","World",2019,"Gross Exports",1912.3705
"H5","826","GBR","Untd.Kingdom","180631","000","WLD","World",2019,"Gross Exports",134689.016123825
"H5","834","TZA","Tanzania","180631","000","WLD","World",2019,"Gross Exports",24.74674
"H5","842","USA","USA,PR,USVI","180631","000","WLD","World",2019,"Gross Exports",148973.978
"H5","858","URY","Uruguay","180631","000","WLD","World",2019,"Gross Exports",0.355
"H5","860","UZB","Uzbekistan","180631","000","WLD","World",2019,"Gross Exports",185.35996
