typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20140101","2014","1","201401","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","41903.88","false","0","false","229303.89","0","229303.89","0","false","true",
"C","M","20140201","2014","2","201402","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","59366.24","false","0","false","355536.04","0","355536.04","0","false","true",
"C","M","20140301","2014","3","201403","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","43390.67","false","0","false","237435.54","0","237435.54","0","false","true",
"C","M","20140401","2014","4","201404","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","85290.86","false","0","false","617441.77","0","617441.77","0","false","true",
"C","M","20140501","2014","5","201405","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","50564.77","false","0","false","310930.29","0","310930.29","0","false","true",
"C","M","20140601","2014","6","201406","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","94428.25","false","0","false","621206.19","0","621206.19","0","false","true",
"C","M","20140701","2014","7","201407","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","85247.56","false","0","false","486000.08","0","486000.08","0","false","true",
"C","M","20140801","2014","8","201408","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","73430.22","false","0","false","458495","0","458495","0","false","true",
"C","M","20140901","2014","9","201409","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","42449.93","false","0","false","324202.75","0","324202.75","0","false","true",
"C","M","20141001","2014","10","201410","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","80853.61","false","0","false","540304.03","0","540304.03","0","false","true",
"C","M","20141101","2014","11","201411","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100201.32","false","0","false","659034.41","0","659034.41","0","false","true",
"C","M","20141201","2014","12","201412","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","83076.18","false","0","false","628542.27","0","628542.27","0","false","true",
