typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230101","2023","1","202301","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44167.01","false","8","kg","44167.01","false","44167.01","false","0","false","326218.56","282024.73","326218.56","0","false","true",
"C","M","20230201","2023","2","202302","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27519.37","false","8","kg","27519.37","false","27519.37","false","0","false","281557.9","268498.69","281557.9","0","false","true",
"C","M","20230301","2023","3","202303","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99800.21","false","8","kg","99800.21","false","99800.21","false","0","false","688263.16","647404.35","688263.16","0","false","true",
"C","M","20230401","2023","4","202304","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32530.74","false","8","kg","32530.74","false","32530.74","false","0","false","264132.8","251675.03","264132.8","0","false","true",
"C","M","20230501","2023","5","202305","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100947.59","false","8","kg","100947.59","false","100947.59","false","0","false","736759.58","716099.01","736759.58","0","false","true",
"C","M","20230601","2023","6","202306","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54275.26","false","8","kg","54275.26","false","54275.26","false","0","false","329889.23","308520.68","329889.23","0","false","true",
"C","M","20230701","2023","7","202307","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63492.41","false","8","kg","63492.41","false","63492.41","false","0","false","326863.99","312913.87","326863.99","0","false","true",
"C","M","20230801","2023","8","202308","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39055.62","false","8","kg","39055.62","false","39055.62","false","0","false","277416.67","251319.41","277416.67","0","false","true",
"C","M","20230901","2023","9","202309","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28399.07","false","8","kg","28399.07","false","28399.07","false","0","false","284766.87","273562.54","284766.87","0","false","true",
"C","M","20231001","2023","10","202310","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71006.1","false","8","kg","71006.1","false","71006.1","false","0","false","447035","419967.92","447035","0","false","true",
"C","M","20231101","2023","11","202311","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29098.64","false","8","kg","29098.64","false","29098.64","false","0","false","283880.39","276460.37","283880.39","0","false","true",
"C","M","20231201","2023","12","202312","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42847.1","false","8","kg","42847.1","false","42847.1","false","0","false","323255.5","309490.29","323255.5","0","false","true",
