typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20210101","2021","1","202101","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99742.49","false","8","kg","99742.49","false","99742.49","false","0","false","478234.56","0","478234.56","0","false","true",
"C","M","20210201","2021","2","202102","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13964.36","false","8","kg","13964.36","false","13964.36","false","0","false","122504.7","0","122504.7","0","false","true",
"C","M","20210301","2021","3","202103","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32598.99","false","8","kg","32598.99","false","32598.99","false","0","false","182843.87","0","182843.87","0","false","true",
"C","M","20210401","2021","4","202104","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33390.17","false","8","kg","33390.17","false","33390.17","false","0","false","254274.53","0","254274.53","0","false","true",
"C","M","20210501","2021","5","202105","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75720.83","false","8","kg","75720.83","false","75720.83","false","0","false","515178.91","0","515178.91","0","false","true",
"C","M","20210601","2021","6","202106","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24347.93","false","8","kg","24347.93","false","24347.93","false","0","false","205272.95","0","205272.95","0","false","true",
"C","M","20210701","2021","7","202107","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66993.39","false","8","kg","66993.39","false","66993.39","false","0","false","516127.74","0","516127.74","0","false","true",
"C","M","20210801","2021","8","202108","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54530.6","false","8","kg","54530.6","false","54530.6","false","0","false","302260.73","0","302260.73","0","false","true",
"C","M","20210901","2021","9","202109","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53042.13","false","8","kg","53042.13","false","53042.13","false","0","false","382757.66","0","382757.66","0","false","true",
"C","M","20211001","2021","10","202110","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36977.6","false","8","kg","36977.6","false","36977.6","false","0","false","307273.87","0","307273.87","0","false","true",
"C","M","20211101","2021","11","202111","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29001.8","false","8","kg","29001.8","false","29001.8","false","0","false","242948.01","0","242948.01","0","false","true",
"C","M","20211201","2021","12","202112","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89964.63","false","8","kg","89964.63","false","89964.63","false","0","false","489273.01","0","489273.01","0","false","true",
