typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20160101","2016","1","201601","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","35819.48","false","0","false","369324.1","0","369324.1","0","false","true",
"C","M","20160201","2016","2","201602","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","32432.19","false","0","false","309226.41","0","309226.41","0","false","true",
"C","M","20160301","2016","3","201603","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","55623.96","false","0","false","491508.12","0","491508.12","0","false","true",
"C","M","20160401","2016","4","201604","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","45396.27","false","0","false","338455.55","0","338455.55","0","false","true",
"C","M","20160501","2016","5","201605","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","54651.22","false","0","false","510499.9","0","510499.9","0","false","true",
"C","M","20160601","2016","6","201606","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","52378.52","false","0","false","519692.59","0","519692.59","0","false","true",
"C","M","20160701","2016","7","201607","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","36384.12","false","0","false","278978.4","0","278978.4","0","false","true",
"C","M","20160801","2016","8","201608","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","62059.56","false","0","false","360747.73","0","360747.73","0","false","true",
"C","M","20160901","2016","9","201609","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","42964.09","false","0","false","326355.06","0","326355.06","0","false","true",
"C","M","20161001","2016","10","201610","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","87331.55","false","0","false","635123.37","0","635123.37","0","false","true",
"C","M","20161101","2016","11","201611","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","66369.36","false","0","false","580691.73","0","580691.73","0","false","true",
"C","M","20161201","2016","12","201612","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","64463.62","false","0","false","335981.48","0","335981.48","0","false","true",
