typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23311.75","false","8","kg","23311.75","false","23311.75","false","0","false","160262.2","146420.49","160262.2","0","false","true",
"C","M","20220201","2022","2","202202","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17170.15","false","8","kg","17170.15","false","17170.15","false","0","false","136451.67","130765.06","136451.67","0","false","true",
"C","M","20220301","2022","3","202203","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43287.1","false","8","kg","43287.1","false","43287.1","false","0","false","369831.68","355672.14","369831.68","0","false","true",
"C","M","20220401","2022","4","202204","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18615.43","false","8","kg","18615.43","false","18615.43","false","0","false","148915.81","142107.97","148915.81","0","false","true",
"C","M","20220501","2022","5","202205","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63451.15","false","8","kg","63451.15","false","63451.15","false","0","false","352523.99","333280.42","352523.99","0","false","true",
"C","M","20220601","2022","6","202206","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53265.01","false","8","kg","53265.01","false","53265.01","false","0","false","390993.06","366633.55","390993.06","0","false","true",
"C","M","20220701","2022","7","202207","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19255.79","false","8","kg","19255.79","false","19255.79","false","0","false","186657.67","176404.31","186657.67","0","false","true",
"C","M","20220801","2022","8","202208","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51791.97","false","8","kg","51791.97","false","51791.97","false","0","false","444969.96","420810.35","444969.96","0","false","true",
"C","M","20220901","2022","9","202209","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113171.07","false","8","kg","113171.07","false","113171.07","false","0","false","818089.39","775944.42","818089.39","0","false","true",
"C","M","20221001","2022","10","202210","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","59033.06","false","8","kg","59033.06","false","59033.06","false","0","false","472923.3","451545.58","472923.3","0","false","true",
"C","M","20221101","2022","11","202211","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83052.28","false","8","kg","83052.28","false","83052.28","false","0","false","536693.93","509626.05","536693.93","0","false","true",
"C","M","20221201","2022","12","202212","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36534.25","false","8","kg","36534.25","false","36534.25","false","0","false","283537.44","264497.34","283537.44","0","false","true",
